Prot_FDR_confidence;Accession;Description;SV1_Abund.;SV2_Abund.;SV3_Abund.;SV4_Abund.;SV5_Abund.;SV6_Abund.;SV7_Abund.;SV8_Abund.;SV9_Abund.;SV10_Abund.;SV11_Abund.;SV17_Abund.;SV20_Abund.;SV21_Abund.;SV22_Abund.;SV23_Abund.;SV24_Abund.;SV27_Abund.;SV29_Abund.;SV30_Abund.;SV31_Abund.;SV32_Abund.;SV33_Abund.;SV34_Abund.;SV38_Abund.;SV41_Abund.;SV42_Abund.;SV43_Abund.;SV44_Abund.;SV47_Abund.;SV48_Abund.;SV49_Abund.;SV51_Abund.;SV52_Abund.;SV53_Abund.;SV54_Abund.;SV55_Abund.;SV56_Abund.;SV57_Abund.;SV58_Abund.;SV59_Abund.;SV60_Abund.;SV61_Abund.;SV62_Abund.;SV63_Abund.;SV64_Abund.;SV65_Abund.;SV66_Abund.;SV67_Abund.;SV68_Abund.;SV69_Abund.;SV70_Abund.;SV71_Abund.;SV72_Abund.;SV73_Abund.;SV74_Abund.;SV75_Abund.;SV76_Abund.;SV77_Abund.;SV78_Abund.;SV79_Abund.;SV80_Abund.;SV81_Abund.;SV82_Abund.;SV83_Abund.;SV84_Abund.;SV85_Abund.;SV86_Abund.;SV87_Abund.;SV88_Abund.;Biological_Process;Cellular_Component;Molecular_Function;Amount_1;Percentage_1;Amount_2;Percentage_2;Amount_NSSI;Percentage_NSSI;Amount_HC;Percentage_HC
High;Q5T749;Keratinocyte proline-rich protein OS=Homo sapiens OX=9606 GN=KPRP PE=1 SV=1;307904.3438;741254.5;861662.75;2641267.5;1326592.75;451991.9375;;2647824;;3462271.75;1038749.5;1699831.25;712488.375;989681.125;619322.125;558772.4375;550243.5;;1388698.125;472763.5;853855.4375;969836.8125;;1033149.688;635637.5625;871412.5625;4098234.75;980298.8125;1521300.875;1197332.25;4823431;560950.0625;5023115;290292.625;5022980.5;;1789109.75;1056286.375;;510008.1875;;576134.1875;1010272.625;596185.0625;568552.3125;624135.25;;638306.8125;887504.3125;900831.75;;1601835.125;1488849.75;725599.5625;84335.72656;;;433939.0313;465003.1875;;386952.0313;445877.1875;469643.3125;847966.0625;345163.9688;;429800.5;;1495018.125;2856411.25;;other cell component;;56;80;56;80;31;86.11;25;73.53
High;Q96B49;Mitochondrial import receptor subunit TOM6 homolog OS=Homo sapiens OX=9606 GN=TOMM6 PE=1 SV=1;304705.7188;3750088;2255439;;2024215.5;;1730640.125;919110.125;1255313.375;5166000.719;1312011.672;4312647.781;481228.4375;2817742.313;4413812.25;5242354;4841876.438;6692992.594;633571.0625;1648475.844;636013.4297;602153.2813;588458.8125;;;1409388.781;2463303.313;151624.9688;;;;3146912.5;4940107.5;657836.1875;12306938.94;5662028.375;3973199.375;2316483;5248745.5;2958349.688;;819728.2813;3678616.438;840663.875;7473533;2330515.875;2383568.156;3220195.938;3548268.125;782953.125;;814038.6875;;;105860.9375;;142229.5391;;85263.99219;158882;;124601.7109;818015.9375;399977.8438;2247136.813;258717.25;;1114240.25;522508.5938;2186233.156;transport;"other membranes;mitochondrion";;55;78.57;55;78.57;29;80.56;26;76.47
High;Q6P1J6;Phospholipase B1, membrane-associated OS=Homo sapiens OX=9606 GN=PLB1 PE=1 SV=3;303395.9375;182757.5625;;;43882.08203;;;212726.1563;;10582926.69;2507892;3544915.945;3229709.875;10639273;;7277789.75;7475305.313;11963402.5;5244236.5;9948414.25;3159497;7234766.125;116081.8906;;4731400.5;9712214.313;2918511.594;;5557574.594;;8340863.375;4602151.844;6699287.109;2882028.344;18039042;1785239.125;9775820;8351615.063;5184220;8748975;;5441287;2158267.5;11499239;8488094.375;16695280;7828794;;23531015.25;;;8911697.344;8355779;59368.27734;22654.89844;4654974.5;3502731.5;5409693.859;10114440;;;1563799.984;;154893.6563;6576214.5;6208837.5;133968.2031;;119073.6953;8281590.25;"other metabolic processes;other biological processes";"plasma membrane;other membranes";other molecular function;53;75.71;53;75.71;26;72.22;27;79.41
High;Q6NXG1;Epithelial splicing regulatory protein 1 OS=Homo sapiens OX=9606 GN=ESRP1 PE=1 SV=2;300918.9063;426683.875;1252299;743583.9375;809022.5;814680.25;;432278.5313;609914.875;925521.25;267221.1875;428163.4688;286538.8125;192072.5625;167202.9375;1141998.125;520881;500475.9063;351405.7813;186537.8438;203009.8594;141554.2656;137881.75;;;;314642.9375;240425.125;128582.3906;97281.89063;267426.3438;170242.5469;294468.5938;152491.6875;;154974.0625;552166.875;307256.9063;468407.8438;268953.6563;61434.54297;160336.5;290529.25;130176.4609;235049.1094;;;;;165773.2188;204309.6875;262983.4688;;104758.5547;60762.84766;102629.9844;312345.9688;94541.29688;;148239.3906;;;328138.0625;;169806.5938;206659.4063;92575.33203;;286613.8438;;"RNA metabolism OR transcription;other metabolic processes;other biological processes";"nucleus;other cell component";nucleic acid binding activity;54;77.14;54;77.14;31;86.11;23;67.65
High;Q96FQ6;Protein S100-A16 OS=Homo sapiens OX=9606 GN=S100A16 PE=1 SV=1;288299.4219;4332557.938;3806145.188;2351699.875;4753540.906;299636.4688;1088946.344;8315136.813;8686872.5;22278086.13;2136617.438;7577092;5223230.219;;577238.25;26102393.38;7214676;17285900.75;7395059.875;9372513;760384.9375;;7941675.125;;;;;1228532.281;282124.875;;2443970.75;;5171352.813;433605.9375;7876106.188;;;;;;;690391;6363382.375;3494585.063;612558.9375;290632.6875;1558718.875;8860971.188;8502511;5195063.125;2658747.625;4453335.375;6617040.531;;276760.9375;940946.0391;466040.0625;796723.25;2866325.875;;;4082701.25;807569.5625;10878348.31;;;7001088.625;651006.25;3660687.75;906042.3438;other biological processes;"non-structural extracellular;plasma membrane;other membranes;cytosol;nucleus;other cell component";other molecular function;51;72.86;51;72.86;28;77.78;23;67.65
High;Q96PK6;RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2;281000.5625;;2252194.5;17757879.63;2623294.75;4260260.938;478158.75;6769440;3377542.625;13373788.75;4263864.781;9049597.938;7096979.875;1015629.813;;33487050.63;9739267.125;11862982.03;6289701.125;4679530.344;1132390.25;689513.4375;;339382.7188;;;3419967.125;1670670.75;2278494.5;1859963.031;3128804.5;;;547265.125;8702732.25;;;2295083.75;2928895.5;;;441359.2188;2057852.25;;;1116451.375;3341377.5;2875191.75;1161221;2811867.5;;3326042.125;;661336;203947.2031;2987426;6046119;1044272.813;;1915547.25;;;;1422539.75;307801.25;1316098.5;;2834704;1203831.688;969330.1875;"cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;signal transduction;other biological processes";"nucleus;other cell component";"nucleic acid binding activity;other molecular function";50;71.43;50;71.43;29;80.56;21;61.76
High;P37108;Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=2;276506.9688;1392863.875;751254.25;654904.375;;1264564;1560363.563;1800245;;1285619.375;696828.9375;493591.5938;295532.125;1164549.563;1695123.25;1700798.25;2748042.094;3848900.938;371873.125;281860.2813;;;1271142;;158575.1094;;2316957.25;;1202056;;;3066271.5;512363.1875;;1072596.875;;3462555.5;3930731.313;4179639;4142016;97532.08594;1315758.125;942030.0625;;4843312.875;4109221.25;4395443.813;;;509244.2188;;682994.375;;;;;1040199.813;;828474.625;;457689.8438;818742.5;1266142.25;309078.4375;1393817.5;2178809;163933.7813;1681640.031;574954.125;1848975;transport;"non-structural extracellular;cytosol;translational apparatus;nucleus;other cell component";"nucleic acid binding activity;other molecular function";49;70;49;70;26;72.22;23;67.65
High;A0A0D9SF54;Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=1;275679.1563;;621465.0469;1185990.219;1136791.289;103692.9063;187284.0898;909452.8125;1512228.172;3494883.945;311482.9766;3562578.797;68282.78125;304524.6211;87807.53906;779736.1875;200371.1563;2264500.266;489145.125;;289058.6563;184823.7813;;;;47734.17969;;;;;257402.8125;;;303434.9648;3722442.875;;;;169472.4219;107403.25;;177784.4453;106988.4609;102971.9531;325691.2188;94724.82813;265738.5625;429262.3672;1471826.391;723193.1875;;914720.5078;228203.0938;;143782.8594;529575.9375;327299.6563;194906.0977;;426314.1875;;201800.8594;;1282443.703;;;58041.48047;;821929.625;1247083.453;cell organization and biogenesis;"cytoskeleton;other cell component";"cytoskeletal activity;other molecular function";47;67.14;47;67.14;24;66.67;23;67.65
High;P12236;ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4;266381.8438;3066306.75;3445890.5;2123431.75;3853630.75;;1467835.375;2102262;8109865;9471345;1530339.75;4639271;;1308425;494161.75;;2522237;4764152;536059.4375;;586631.3125;1436682;;;;2792083.25;502386.7188;;;;1865585;2357595;995464.25;774502.3125;6308195.5;1043691.75;922577.75;826965.5625;1323747;724050.6875;;590462.75;4193190.75;721519.5625;1442339.125;;3816800;4815599.5;2195279;162138.9531;;1135753.25;;;;;;261446.0313;;;663870.4375;;1312310.375;1612468;679121.3125;;;2048217.625;1420667.25;1717507.75;"transport;other biological processes";"other membranes;mitochondrion";transporter activity;47;67.14;47;67.14;26;72.22;21;61.76
High;Q9Y6Q5;AP-1 complex subunit mu-2 OS=Homo sapiens OX=9606 GN=AP1M2 PE=1 SV=4;258272.2969;174984.1719;1058650.188;;493529.9375;1942541.063;;;1861582.125;;919114.6875;2276033.406;;241629.4844;;17077273.5;;1367257.125;616443;537167.4375;;299672.4375;;335888.1797;53719.10547;;;;414084.4375;898183.625;;430392.6563;;;240747.5156;372344.0625;;390490.0625;;;;310418.4063;728757.375;;;;887551.8125;818676.9375;;1227805.359;402685.5625;940405.5;695610.4375;430915.0625;;1121972.875;2592648.563;482810.7969;374463.6406;249167.625;117085.1328;71157.03906;223449.9219;;217952.3594;466489.625;888416.5313;;;;transport;"other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component";other molecular function;42;60;42;60;19;52.78;23;67.65
High;Q8TF09;Dynein light chain roadblock-type 2 OS=Homo sapiens OX=9606 GN=DYNLRB2 PE=1 SV=1;240146.9063;11846650;1654119.75;876559.625;8343596.5;;;9476583;;12279855;749923.4375;;5465778;760817.375;2177869.5;;3261925.813;543207.625;4514082.563;3391622.5;;3943306.5;4719813;3200573.813;4563158.688;6376793.125;4702590;6478438.688;5609670.5;5452472.5;9666045.719;6880322;7087421.375;4402069.875;8998104.5;5142383.563;6952745.688;7843375.313;9932277.625;7876936.25;1439869.375;3381838.141;8149416.75;4725773.5;4182611.344;7347143;6506922.281;6195589;7908698.688;7657319.688;1217667.375;7887554;8367810.125;2223963.047;938192.5;8757143.125;4867032;1336151.75;5080649.313;3332508.719;1187477.875;1900011.781;3414330.625;4529974.5;4046124.5;4317919.063;2214641.625;5304900.125;9207839.375;9800648.938;other biological processes;"cytoskeleton;other cell component";"cytoskeletal activity;other molecular function";64;91.43;64;91.43;30;83.33;34;100
Medium;Q86VW2;Rho guanine nucleotide exchange factor 25 OS=Homo sapiens OX=9606 GN=ARHGEF25 PE=1 SV=2;238245.2813;859177.9375;951508.5625;3591898.25;434060.5313;963355.875;295701.75;4364964;5784490.5;1638749.875;558016.9375;474737.1563;122299.0234;322635.2188;;915964.3125;617141.125;600932.25;196769.9219;;332665.1875;997115.75;;322348.7188;1500099.125;;1242694;;4861149.5;2005125.5;1976142.5;2044257.875;1982860.125;412550.5625;3697376.25;1998121.375;2034062.875;1459486;3750845;2897194.75;720383.5625;1070762.375;1598443.875;1050738.875;1077505.75;2731055.75;4834404;2407107.75;5474914.5;2373128.5;;2370534.75;;343189.8125;241199.9219;3354914.25;4211504;983617.375;629042.5;;284814.3125;243806.4063;883385.0625;933197.5;;;;3244568.5;;1082572;other biological processes;"plasma membrane;other membranes;cytosol;cytoskeleton";enzyme regulator activity;58;82.86;58;82.86;30;83.33;28;82.35
High;Q5D862;Filaggrin-2 OS=Homo sapiens OX=9606 GN=FLG2 PE=1 SV=1;233685.9531;3703670.25;10126098.13;4105578.25;7609112.75;7504022;2507188.438;7798715.5;9990546.422;16471652;6110386.891;25292178.47;7342897.5;4694641.344;3426265.75;26106824;8299238.82;14700442.23;11984218.41;3397847.984;851289.9375;;247065.9688;;;;6710876;;;3698407;;984595.875;;;20369566.84;;246864.5938;;;1354066.188;2376486.047;;7486906.5;1108121.156;2360619.406;1913877.75;1326049.703;18544394;23819176.34;12252778;;;;;106760.2031;3096963.5;;;;266417.375;1041243.938;;230965.2813;128158.6094;;276566.9688;;221311.3438;8363731;;"cell adhesion;developmental processes;other biological processes";"non-structural extracellular;plasma membrane;other cell component";other molecular function;46;65.71;46;65.71;27;75;19;55.88
High;Q9NQY0;Bridging integrator 3 OS=Homo sapiens OX=9606 GN=BIN3 PE=1 SV=1;227722.1094;;;;457625.2813;;196000.5;969136.625;;2773381;1102686;624729.6875;316520.75;711850;;4531509.5;;965046.75;266473.5625;1244975.969;1895184.313;;;237713.9219;466503.7188;840402.5;2739052;227736.8906;932960;;1161756.5;;641961.875;;1435266.25;1981538.109;732382.625;;3851480.5;;144413.9531;479663.2188;1835735.625;808069.5;794224.1875;;215365.0938;1715345.438;;;;;725663.6875;;176586.2813;365942.5938;210938.75;486608.1563;1338102.625;731202.0625;;1446114.375;709215.875;1568038.375;1138762.563;2101406.219;1911792.125;1428742.75;;1650744.688;"cell cycle OR cell proliferation;cell organization and biogenesis;transport;developmental processes;other biological processes";"cytoskeleton;other cell component";other molecular function;48;68.57;48;68.57;23;63.89;25;73.53
High;P38646;Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2;221348.8125;2511698.813;3704968.813;5667232.5;436452.2734;890441.875;256622.1875;2103054.5;3181045;7621835.938;1011294.844;5737267.969;183795.5469;590041.3125;27547.45117;24158623.38;162885.5;6264071.938;5472195.586;3933751.563;188962.25;71986.82031;;1028320.316;844474.75;67231.91602;6541344.5;;13473790;1154901.125;;;;;4065666;;578395.0039;49519.37109;136195.5742;;20901.49609;1988914.461;2338110.25;;;;1153784.625;6743087.375;8254508.313;4303043;517371.0938;1697812.625;2966823.039;;;;3703499.125;285767.5391;2329645.375;;1099058.594;911951.5;;1428830.5;;;971939.375;;2071143.75;756417.0625;"cell organization and biogenesis;other metabolic processes;stress response;transport;developmental processes;other biological processes";"mitochondrion;nucleus;other cell component";other molecular function;51;72.86;51;72.86;29;80.56;22;64.71
High;H3BQZ7;HCG2044799 OS=Homo sapiens OX=9606 GN=HNRNPUL2-BSCL2 PE=4 SV=1;218468.2969;398261.3125;761688.625;978066.75;490041.4063;2507962.375;102774.375;644638.75;2781954.625;1294557.125;2149873.938;5812094.75;4306604.375;837322.3125;;15619365.71;4742732.75;5478271.359;1014612.75;2134206.281;617182.2188;;575106.6875;;;3610274.25;667308.4375;293597.2188;742675.1875;;2154304.688;2412415.25;366363.4375;395558.9688;3812824;665803.625;;3644992.375;2113291.5;877864.25;773420.9063;709054.625;;;905297.5781;;1912161.563;1269177.375;892065.1875;1079278.625;;583772.875;;1437365.625;219070.8438;2173971.125;1498861.375;874442.25;650582.375;;856183.125;;4406990.141;664440.7813;473974.5625;;615950.9375;437448.8438;;2644588.531;;nucleus;;55;78.57;55;78.57;30;83.33;25;73.53
High;A0A286YF46;Small cysteine and glycine repeat-containing protein 5 OS=Homo sapiens OX=9606 GN=SCYGR5 PE=1 SV=1;206053.5313;317556.2813;1781013.43;3720501.875;45584.85938;74161.77344;117593.8633;5440167.188;410927.7813;564002.6875;749242.2656;2164366.188;510543.2031;130828.3906;1489434.533;509777.7734;789218.8125;515156.6563;;493374.6563;989284.125;235174.5938;237537.9922;;5684117.766;191389.5625;510007.9063;3700185.875;3586615.625;638797.4688;1987432.5;828206.125;2361732.094;47886.00781;150286.4531;512068.1563;1014785.328;;84818.21875;2724089.281;722997.4063;111938.6797;615836.5313;624365.4688;1014564.25;3575402.266;1939553;847291.7031;4467836.344;585603.1484;157260.5781;1665371.391;229690.4531;102967.0664;55542.80859;1373706.344;1282227.719;395822.75;3772302.203;2885221.781;261163.6953;191847.6563;745305.5625;5942584.031;926038.4063;1961233.703;81051.33594;7256439.75;7927637.094;3611736.5;;cytoskeleton;;67;95.71;67;95.71;34;94.44;33;97.06
High;H0YHX9;Nascent polypeptide-associated complex subunit alpha OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=2;200074.0117;221741.5;668574.1875;243955.2188;159641.4375;32430.25;320321.0313;361884.3438;;;222194.9844;267839.375;156557.4688;194134.2344;;12394441.2;;335767.6563;95660.72656;;316309.5313;110935.4492;355722.0625;;19254.10938;360301.0938;480254.75;711551.6172;1236981.875;424686.0078;641861.375;614408.25;873894.1719;;1932705.875;954840.6875;;;1130977.094;812762.4375;273078.1523;220426.5;1775760.016;403169.375;;1044354.359;564394.6875;3174342.5;;239408.3906;623493.3594;1085192.5;2498817.969;105827.0156;111213.9492;675578.4922;;373885.7656;67571.00781;1052252.375;51366.86328;608272.5781;;1004077.813;456365.875;532028.2031;340302.125;122267.2969;975095.3125;2942899;;translational apparatus;;57;81.43;57;81.43;29;80.56;28;82.35
High;E7EU96;Casein kinase II subunit alpha OS=Homo sapiens OX=9606 GN=CSNK2A1 PE=1 SV=1;199983.8281;;804860.8125;1007458.5;;1059902.5;;;769857.9375;1497156.875;535984.125;;2213776.625;;;1579573;489572.2813;856023.75;1176372.375;;368980.5625;471949.25;;221647.3438;;427905.5625;;144146.1563;;855785.8125;;593015.3125;188003.6406;;351418.9063;1242852.375;741669.5625;;779427.6875;727802.8125;;749511.5;3412104.75;;2100375.844;;1793889.625;231902.3438;;2376655;;467287.9063;985885.5313;432884.5938;;;2483469;250702.7656;;981411.9375;;315020.4063;;;;269591.8438;191558.4688;;415806.9688;1110298.281;"protein metabolism;other metabolic processes";;"kinase activity;other molecular function";42;60;42;60;21;58.33;21;61.76
High;O60884;DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1;194607.8125;;1157854.25;940873.375;635827.6875;708425.375;;394894.0938;662244;1572607;244333.0469;1676624.875;1404470.25;402316.3125;;;;2613195.5;534294.875;245748.0938;;;;;38533.76172;;;381444.2813;280237.6563;322847.0938;369163.6875;;281178.6563;157284.793;1919298.125;214174.7188;;149777.5156;;;38537.80859;;1062699.875;194620.7031;394995.875;234788;382890.6875;954650.25;1053306.25;508380.0625;;423077.9375;;;28430.25195;217055.4844;231883.1406;;;434923.2109;;;118789.4844;875318.125;156184.2969;185158.125;155670.0625;326787.5;1145666.5;389781.0938;"stress response;other biological processes";"other membranes;cytosol";other molecular function;47;67.14;47;67.14;24;66.67;23;67.65
Medium;P20042;Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2;193045.7969;729787.1875;591781.6875;1337702.875;361864.7813;1520866.625;;686972.9375;1903731.75;966749.4375;406341.0313;498091.375;484112.3125;;;1781745.125;857200.9375;396325.7188;197333.0938;;;;;149135.3438;;219492.375;709567.4375;;;395776.375;298313.9375;;;;;;;;;;;451756.0938;692402.375;;;;1671038.5;1183187.375;;842135.375;525650;;1198281.75;344577.375;137529.3906;244187.9219;;463105.3125;;419724.4375;347439.125;;726670.0625;;509809.3125;542827.75;506678.6563;;;;"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes";"cytosol;other cell component";"nucleic acid binding activity;other molecular function";38;54.29;38;54.29;21;58.33;17;50
High;P48163;NADP-dependent malic enzyme OS=Homo sapiens OX=9606 GN=ME1 PE=1 SV=1;192688.1094;873254;1185585.5;1576062.875;;1459071.25;426216.1563;;;856919.25;714237.4375;;737982.3672;294213.6563;;;1290548.313;211283.5469;;257240.0781;480028.1875;1279079.102;552536.375;;;881528.25;1634225.25;1613162.188;4380465.5;;2057067.75;2053785.25;2022729.25;408279;488309.3125;2175161.563;2714340;2608243.25;1010034.438;2622688;936677.4375;36171.5625;988568.625;981542.875;1142552.75;1484328.625;1673017.75;1643980.313;5218567.5;;;255573.6719;449649.0313;;61660.90234;726790.125;2278959.656;496955.2188;1210411.281;783175.5;457215.3125;600247.5625;1109338;;757437.375;591905;241034.8125;1058066.625;;622803.375;"other metabolic processes;other biological processes";"cytosol;mitochondrion";other molecular function;55;78.57;55;78.57;25;69.44;30;88.24
High;Q9NRX4;14 kDa phosphohistidine phosphatase OS=Homo sapiens OX=9606 GN=PHPT1 PE=1 SV=1;159998.4219;909205.4375;763375.0625;1596271.625;415069.5938;1016602.547;170355.25;1757979.5;2421810;1128904.875;578035.1875;160499.375;;120250.5625;;380605.5625;364501.3438;242230.3281;133791.4844;325167.7813;154022.4844;;171379.4844;;608742.9375;294284.6875;949619.1875;635313.625;1551119.5;699608.9375;894412.9375;6395006.875;854678.1875;150237.0156;686880.3125;561788.3125;895325.0625;571765.2031;548034.1875;;1662100.797;1282024.539;6471168.688;603492.9375;;814177.625;8321494.625;1522883.625;6911818.25;417502.5938;;3848244.313;;;;347840.3125;828147.5;110652.3281;422758.4375;1194686.625;;;246513.4531;771326.0625;171911.6875;334326.7813;;565926.1875;1031689.25;619188.125;"protein metabolism;other metabolic processes;other biological processes";"plasma membrane;other membranes;cytosol;nucleus";other molecular function;57;81.43;57;81.43;32;88.89;25;73.53
High;Q9BYR0;Keratin-associated protein 4-7 OS=Homo sapiens OX=9606 GN=KRTAP4-7 PE=1 SV=2;159246.7813;174778998;;172361328;87706016;27794692;361283160.3;26700534;249931168;298798302.8;;;9962548;156352471.5;256861664;21841708;638468.375;64478903.75;;134616534;;54217012;16071397;13518012.38;539732858;201978656;369781984;43725000;32195980;;217524688;4169927;678954585;28342346.2;442245338.8;366027613.4;230893170;15929981.25;;8546498;49219064;11487577;638848.6875;105336653.4;22510977.89;340623912;104241741;139170972;203602330.1;30182690.5;1163431.125;73773256;3153608.5;19449211.75;14347353.75;163141282.4;77417935.83;13850065;;;47693808;64939787;;316037306.5;6518693;117287182;56599339;;473780071.9;;other biological processes;"cytosol;cytoskeleton";;58;82.86;58;82.86;29;80.56;29;85.29
